date,time,quarter,department,day,team,targeted_productivity,smv,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity
1/26/2015,13:57:35,Quarter4,sweing,Monday,12,0.7,15.26,6120,40,0.0,0,0,34.0,0.70043672
1/26/2015,18:41:34,Quarter4,finishing ,Monday,7,0.65,3.94,1440,0,0.0,0,0,8.0,0.646306818
1/26/2015,16:43:10,Quarter4,sweing,Monday,8,0.6,15.09,360,23,0.0,0,0,52.0,0.600143365
1/26/2015,11:48:37,Quarter4,sweing,Monday,11,0.35,28.08,10260,23,0.0,0,0,57.0,0.350066986
1/27/2015,07:42:59,Quarter4,sweing,Tuesday,2,0.75,22.52,6840,119,0.0,0,0,57.0,1.000230409
1/27/2015,13:07:59,Quarter4,sweing,Tuesday,3,0.75,22.52,6840,119,0.0,0,0,57.0,1.000230409
1/27/2015,11:57:22,Quarter4,finishing ,Tuesday,10,0.8,3.94,1440,0,0.0,0,0,12.0,0.979527778
1/27/2015,11:58:55,Quarter4,finishing ,Tuesday,4,0.8,4.3,1440,0,0.0,0,0,12.0,0.940625
1/27/2015,10:32:29,Quarter4,finishing ,Tuesday,5,0.5,4.15,1440,0,0.0,0,0,12.0,0.926388889
1/27/2015,07:31:20,Quarter4,sweing,Tuesday,10,0.8,22.52,6720,70,0.0,0,0,56.0,0.900129762
1/27/2015,10:45:47,Quarter4,finishing ,Tuesday,3,0.75,3.94,1440,0,0.0,0,0,12.0,0.861875
1/27/2015,12:01:50,Quarter4,sweing,Tuesday,4,0.8,22.52,6780,60,0.0,0,0,56.5,0.850312684
1/27/2015,17:08:00,Quarter4,finishing ,Tuesday,8,0.65,3.94,960,0,0.0,0,0,8.0,0.845458333
1/27/2015,20:26:15,Quarter4,finishing ,Tuesday,12,0.7,4.15,1080,0,0.0,0,0,9.0,0.823555556
1/27/2015,09:32:40,Quarter4,finishing ,Tuesday,7,0.5,4.15,960,0,0.0,0,0,8.0,0.803541667
1/27/2015,14:01:31,Quarter4,sweing,Tuesday,1,0.75,22.94,6960,55,0.0,0,0,58.0,0.800263218
1/27/2015,18:02:02,Quarter4,finishing ,Tuesday,2,0.75,3.94,1200,0,0.0,0,0,10.0,0.788
1/27/2015,14:00:19,Quarter4,finishing ,Tuesday,1,0.75,3.94,1200,0,0.0,0,0,10.0,0.77815
1/27/2015,15:37:02,Quarter4,sweing,Tuesday,9,0.7,29.12,6960,50,0.0,0,0,58.0,0.700386207
1/27/2015,11:37:36,Quarter4,sweing,Tuesday,12,0.7,15.26,4080,40,0.0,0,0,34.0,0.700164706
1/27/2015,08:34:31,Quarter4,sweing,Tuesday,8,0.65,15.09,240,23,0.0,0,0,52.0,0.650307143
1/27/2015,20:28:34,Quarter4,sweing,Tuesday,6,0.8,30.4,3840,34,0.0,0,0,32.0,0.622828125
1/27/2015,10:49:09,Quarter4,finishing ,Tuesday,6,0.8,2.9,960,0,0.0,0,0,8.0,0.6225
1/27/2015,23:42:37,Quarter4,sweing,Tuesday,5,0.5,20.79,6960,30,0.0,0,0,58.0,0.500035345
1/27/2015,21:05:07,Quarter4,sweing,Tuesday,11,0.5,48.18,6480,23,0.0,0,0,54.0,0.37046657
1/28/2015,08:51:32,Quarter4,sweing,Wednesday,2,0.8,22.52,6840,90,0.0,0,0,57.0,1.000230409
1/28/2015,18:37:00,Quarter4,sweing,Wednesday,3,0.8,22.52,6840,113,0.0,0,0,57.0,1.000230409
1/28/2015,07:43:49,Quarter4,finishing ,Wednesday,6,0.35,2.9,1800,0,0.0,0,0,15.0,0.977555556
1/28/2015,06:55:46,Quarter4,finishing ,Wednesday,1,0.75,3.94,1200,0,0.0,0,0,10.0,0.9456
1/28/2015,13:23:50,Quarter4,finishing ,Wednesday,2,0.8,3.94,1800,0,0.0,0,0,15.0,0.902222222
1/28/2015,12:28:00,Quarter4,sweing,Wednesday,10,0.8,22.52,6720,60,0.0,0,0,56.0,0.850532143
1/28/2015,18:20:38,Quarter4,sweing,Wednesday,1,0.75,22.94,6960,81,0.0,0,0,58.0,0.850362069
1/28/2015,13:57:29,Quarter4,finishing ,Wednesday,10,0.8,3.94,1200,0,0.0,0,0,10.0,0.840533333
1/28/2015,22:32:14,Quarter4,sweing,Wednesday,5,0.6,20.79,6960,88,0.0,0,0,58.0,0.800534483
1/28/2015,22:36:05,Quarter4,sweing,Wednesday,4,0.8,22.52,6780,50,0.0,0,0,56.5,0.800489676
1/28/2015,10:34:52,Quarter4,finishing ,Wednesday,12,0.75,4.08,1080,0,0.0,0,0,9.0,0.755555556
1/28/2015,21:49:52,Quarter4,sweing,Wednesday,9,0.7,29.12,6960,63,0.0,0,0,58.0,0.750593103
1/28/2015,17:27:46,Quarter4,sweing,Wednesday,12,0.75,15.26,3600,45,0.0,0,0,35.0,0.750283333
1/28/2015,16:45:01,Quarter4,finishing ,Wednesday,4,0.8,4.3,1440,0,0.0,0,0,12.0,0.722638889
1/28/2015,15:08:07,Quarter4,finishing ,Wednesday,8,0.65,4.15,960,0,0.0,0,0,8.0,0.553333333
1/28/2015,12:33:08,Quarter4,sweing,Wednesday,11,0.5,20.1,5880,46,0.0,0,0,54.0,0.500567308
1/28/2015,15:49:42,Quarter4,sweing,Wednesday,8,0.7,38.09,6240,0,0.0,0,0,52.0,0.467693269
1/28/2015,07:38:59,Quarter4,sweing,Wednesday,6,0.35,18.79,1800,23,0.0,0,0,32.0,0.437995338
1/28/2015,21:03:55,Quarter4,finishing ,Wednesday,7,0.6,3.94,960,0,0.0,0,0,8.0,0.406354167
1/28/2015,16:53:19,Quarter4,sweing,Wednesday,7,0.6,23.54,6600,0,0.0,0,0,55.0,0.285333333
1/28/2015,09:25:17,Quarter4,finishing ,Wednesday,11,0.5,2.9,960,0,0.0,0,0,8.0,0.259375
1/29/2015,18:16:53,Quarter5,sweing,Thursday,2,0.8,22.52,6840,113,0.0,0,0,57.0,1.000230409
1/29/2015,19:58:37,Quarter5,finishing ,Thursday,4,0.8,4.3,1200,0,0.0,0,0,10.0,0.989
1/29/2015,06:11:40,Quarter5,sweing,Thursday,3,0.8,22.52,6840,100,0.0,0,0,57.0,0.950185965
1/29/2015,11:48:28,Quarter5,sweing,Thursday,4,0.8,22.52,6900,88,0.0,0,0,57.5,0.9008
1/29/2015,07:05:13,Quarter5,sweing,Thursday,10,0.8,22.52,6720,88,0.0,0,0,56.0,0.900129762
1/29/2015,11:40:43,Quarter5,finishing ,Thursday,6,0.5,2.9,1200,0,0.0,0,0,10.0,0.899
1/29/2015,17:55:27,Quarter5,finishing ,Thursday,8,0.65,4.15,960,0,0.0,0,0,8.0,0.877552083
1/29/2015,11:27:07,Quarter5,finishing ,Thursday,11,0.6,2.9,960,0,0.0,0,0,8.0,0.864583333
1/29/2015,10:33:10,Quarter5,finishing ,Thursday,10,0.8,3.94,1200,0,0.0,0,0,10.0,0.85695
1/29/2015,06:05:26,Quarter5,finishing ,Thursday,1,0.75,3.94,1200,0,0.0,0,0,10.0,0.853666667
1/29/2015,20:03:12,Quarter5,sweing,Thursday,1,0.75,22.94,6960,81,0.0,0,0,58.0,0.850362069
1/29/2015,14:59:03,Quarter5,sweing,Thursday,9,0.7,29.12,6960,53,0.0,0,0,58.0,0.850170115
1/29/2015,12:49:43,Quarter5,sweing,Thursday,5,0.65,20.79,7080,81,0.0,0,0,59.0,0.800473729
1/29/2015,23:29:29,Quarter5,finishing ,Thursday,2,0.8,3.94,1200,0,0.0,0,0,10.0,0.773333333
1/29/2015,14:37:02,Quarter5,sweing,Thursday,12,0.75,15.26,4200,45,0.0,0,0,35.0,0.750646667
1/29/2015,15:25:04,Quarter5,finishing ,Thursday,12,0.75,4.08,1080,0,0.0,0,0,9.0,0.634666667
1/29/2015,09:40:16,Quarter5,sweing,Thursday,11,0.6,20.1,4320,46,0.0,0,0,51.0,0.60059761
1/29/2015,06:36:02,Quarter5,sweing,Thursday,6,0.5,18.79,3960,23,0.0,0,0,33.0,0.500117677
1/29/2015,22:06:19,Quarter5,finishing ,Thursday,3,0.8,3.94,960,0,0.0,0,0,8.0,0.4925
1/29/2015,12:17:56,Quarter5,sweing,Thursday,7,0.65,23.54,6600,0,0.0,0,0,55.0,0.48792
1/31/2015,17:03:54,Quarter5,sweing,Saturday,3,0.8,22.52,6960,113,0.0,0,0,58.0,1.000457471
1/31/2015,10:32:26,Quarter5,sweing,Saturday,2,0.8,22.52,6840,113,0.0,0,0,57.0,1.000230409
1/31/2015,08:17:43,Quarter5,finishing ,Saturday,2,0.8,3.94,1200,0,0.0,0,0,10.0,0.971866667
1/31/2015,12:34:01,Quarter5,finishing ,Saturday,3,0.8,3.94,960,0,0.0,0,0,8.0,0.971866667
1/31/2015,21:08:55,Quarter5,finishing ,Saturday,4,0.8,3.94,1200,0,0.0,0,0,10.0,0.971866667
1/31/2015,20:45:11,Quarter5,finishing ,Saturday,10,0.8,3.94,1200,0,0.0,0,0,10.0,0.971866667
1/31/2015,06:57:48,Quarter5,finishing ,Saturday,1,0.75,3.94,1800,0,0.0,0,0,15.0,0.971866667
1/31/2015,06:48:01,Quarter5,finishing ,Saturday,9,0.75,3.94,240,0,0.0,0,0,2.0,0.971866667
1/31/2015,12:30:16,Quarter5,finishing ,Saturday,12,0.75,4.08,1080,0,0.0,0,0,9.0,0.971866667
1/31/2015,19:22:05,Quarter5,finishing ,Saturday,5,0.7,3.94,240,0,0.0,0,0,2.0,0.971866667
1/31/2015,08:18:03,Quarter5,finishing ,Saturday,7,0.7,3.94,1200,0,0.0,0,0,10.0,0.971866667
1/31/2015,13:46:39,Quarter5,finishing ,Saturday,8,0.65,3.94,960,0,0.0,0,0,8.0,0.971866667
1/31/2015,13:31:37,Quarter5,finishing ,Saturday,11,0.65,3.94,600,0,0.0,0,0,5.0,0.971866667
1/31/2015,22:53:22,Quarter5,finishing ,Saturday,6,0.6,3.94,1200,0,0.0,0,0,10.0,0.971866667
1/31/2015,08:24:49,Quarter5,sweing,Saturday,10,0.8,22.52,6720,93,0.0,0,0,56.0,0.920236905
1/31/2015,09:01:25,Quarter5,sweing,Saturday,4,0.8,22.52,6660,88,0.0,0,0,57.5,0.900537069
1/31/2015,22:35:49,Quarter5,sweing,Saturday,9,0.75,29.12,6840,81,0.0,0,0,57.0,0.850610526
1/31/2015,10:37:12,Quarter5,sweing,Saturday,1,0.75,22.94,6960,81,0.0,0,0,58.0,0.850362069
1/31/2015,23:50:11,Quarter5,sweing,Saturday,12,0.75,15.26,4200,45,0.0,0,0,35.0,0.750646667
1/31/2015,07:24:37,Quarter5,sweing,Saturday,5,0.7,50.89,5880,56,0.0,0,0,59.0,0.656763743
1/31/2015,08:29:41,Quarter5,sweing,Saturday,11,0.65,20.1,6480,49,0.0,0,0,54.0,0.650148148
1/31/2015,21:26:09,Quarter5,sweing,Saturday,6,0.6,18.79,3960,23,0.0,0,0,33.0,0.600710606
1/31/2015,16:16:31,Quarter5,sweing,Saturday,7,0.7,23.54,6720,0,0.0,0,0,56.0,0.388830357
1/31/2015,07:34:17,Quarter5,sweing,Saturday,8,0.5,23.54,6480,0,0.0,0,0,54.0,0.286984568
2/1/2015,13:18:53,Quarter1,finishing ,Sunday,8,0.65,4.15,960,0,0.0,0,0,8.0,1.0115625
2/1/2015,16:32:48,Quarter1,sweing,Sunday,2,0.8,22.52,6900,113,0.0,0,0,57.5,1.000671304
2/1/2015,11:14:36,Quarter1,sweing,Sunday,1,0.8,22.94,3060,113,0.0,0,0,58.5,1.000402055
2/1/2015,18:39:20,Quarter1,finishing ,Sunday,1,0.75,3.94,2280,0,0.0,0,0,19.0,0.950438596
2/1/2015,16:49:14,Quarter1,sweing,Sunday,3,0.8,22.52,6840,100,0.0,0,0,57.0,0.950185965
2/1/2015,22:08:16,Quarter1,finishing ,Sunday,2,0.8,3.94,1200,0,0.0,0,0,10.0,0.912766667
2/1/2015,18:46:37,Quarter1,finishing ,Sunday,7,0.7,3.94,2160,0,0.0,0,0,18.0,0.892194444
2/1/2015,22:57:37,Quarter1,finishing ,Sunday,10,0.8,3.94,1200,0,0.0,0,0,10.0,0.8865
2/1/2015,14:01:03,Quarter1,sweing,Sunday,10,0.8,22.52,6720,75,0.0,0,0,56.0,0.850532143
2/1/2015,20:02:15,Quarter1,sweing,Sunday,4,0.8,22.52,7020,60,0.0,0,0,58.5,0.85011396
2/1/2015,06:20:21,Quarter1,finishing ,Sunday,4,0.8,4.3,1440,0,0.0,0,0,12.0,0.845069444
2/1/2015,09:18:05,Quarter1,sweing,Sunday,9,0.75,29.12,6960,45,0.0,0,0,58.0,0.750593103
2/1/2015,16:25:38,Quarter1,sweing,Sunday,12,0.75,15.26,1440,45,0.0,0,0,35.0,0.750450658
2/1/2015,22:37:38,Quarter1,finishing ,Sunday,12,0.75,4.08,1080,0,0.0,0,0,9.0,0.702666667
2/1/2015,18:24:45,Quarter1,sweing,Sunday,11,0.7,20.1,6120,75,0.0,0,0,54.0,0.700508929
2/1/2015,16:43:54,Quarter1,sweing,Sunday,6,0.65,18.79,3960,26,0.0,0,0,33.0,0.651007071
2/1/2015,15:10:57,Quarter1,sweing,Sunday,8,0.6,24.26,6600,0,0.0,0,0,55.0,0.466821212
2/1/2015,15:19:39,Quarter1,sweing,Sunday,7,0.7,24.26,6720,0,0.0,0,0,56.0,0.411553571
2/1/2015,11:00:22,Quarter1,finishing ,Sunday,6,0.6,2.9,1200,0,0.0,0,0,10.0,0.314166667
2/2/2015,17:46:33,Quarter1,sweing,Monday,1,0.8,22.94,7020,113,0.0,0,0,58.5,1.000602279
2/2/2015,16:44:05,Quarter1,finishing ,Monday,9,0.75,3.94,960,0,0.0,0,0,8.0,0.994270833
2/2/2015,11:43:39,Quarter1,sweing,Monday,2,0.8,22.52,7020,88,0.0,0,0,58.5,0.900158405
2/2/2015,16:49:46,Quarter1,sweing,Monday,3,0.8,22.52,6840,70,0.0,0,0,57.0,0.90014152
2/2/2015,21:23:24,Quarter1,sweing,Monday,10,0.8,22.52,6720,88,0.0,0,0,56.0,0.900129762
2/2/2015,20:43:49,Quarter1,finishing ,Monday,10,0.8,3.94,1200,0,0.0,0,0,10.0,0.85695
2/2/2015,23:41:31,Quarter1,finishing ,Monday,4,0.8,4.3,1440,0,0.0,0,0,12.0,0.809236111
2/2/2015,16:06:23,Quarter1,sweing,Monday,12,0.8,15.26,3600,63,0.0,0,0,35.0,0.800401961
2/2/2015,18:01:11,Quarter1,sweing,Monday,4,0.8,22.52,5940,50,0.0,0,0,56.5,0.800393224
2/2/2015,08:26:57,Quarter1,sweing,Monday,9,0.75,29.12,6960,55,0.0,0,0,58.0,0.799963218
2/2/2015,18:11:34,Quarter1,finishing ,Monday,12,0.75,4.08,1080,0,0.0,0,0,9.0,0.740444444
2/2/2015,10:30:22,Quarter1,sweing,Monday,11,0.7,20.55,6480,60,0.0,0,0,54.0,0.700398148
2/2/2015,23:04:32,Quarter1,sweing,Monday,6,0.7,18.79,3960,30,0.0,0,0,33.0,0.700354545
2/2/2015,19:23:29,Quarter1,finishing ,Monday,8,0.65,4.15,960,0,0.0,0,0,8.0,0.561979167
2/2/2015,15:51:51,Quarter1,finishing ,Monday,1,0.75,3.94,2280,0,0.0,0,0,19.0,0.504596491
2/2/2015,18:19:25,Quarter1,sweing,Monday,5,0.5,30.1,6960,0,0.0,0,0,58.0,0.500801724
2/2/2015,11:02:12,Quarter1,sweing,Monday,7,0.7,24.26,6720,0,0.0,0,0,56.0,0.295307738
2/2/2015,10:01:10,Quarter1,finishing ,Monday,6,0.6,2.9,1200,0,0.0,0,0,10.0,0.280333333
2/2/2015,18:27:19,Quarter1,sweing,Monday,8,0.65,24.26,6600,0,0.0,0,0,55.0,0.260978788
2/3/2015,11:16:54,Quarter1,finishing ,Tuesday,2,0.8,3.94,2400,0,0.0,0,0,20.0,1.001416667
2/3/2015,16:27:24,Quarter1,sweing,Tuesday,1,0.8,22.52,6900,113,0.0,0,0,57.5,1.000018551
2/3/2015,22:29:52,Quarter1,sweing,Tuesday,10,0.8,22.52,6720,90,0.0,0,0,56.0,0.999995238
2/3/2015,06:02:30,Quarter1,finishing ,Tuesday,1,0.8,3.94,1200,0,0.0,0,0,10.0,0.99485
2/3/2015,12:06:02,Quarter1,finishing ,Tuesday,8,0.7,4.15,960,0,0.0,0,0,8.0,0.976979167
2/3/2015,18:27:55,Quarter1,sweing,Tuesday,3,0.8,22.52,6840,100,0.0,0,0,57.0,0.950185965
2/3/2015,06:00:52,Quarter1,sweing,Tuesday,2,0.8,22.52,6960,100,0.0,0,0,58.0,0.949981609
2/3/2015,10:42:38,Quarter1,finishing ,Tuesday,9,0.75,3.94,1320,0,0.0,0,0,11.0,0.919954545
2/3/2015,08:14:59,Quarter1,sweing,Tuesday,4,0.8,22.52,5460,63,0.0,0,0,56.5,0.800434622
2/3/2015,06:35:47,Quarter1,sweing,Tuesday,12,0.8,15.26,2040,50,0.0,0,0,35.0,0.800259023
2/3/2015,14:55:20,Quarter1,finishing ,Tuesday,12,0.8,4.08,1080,0,0.0,0,0,9.0,0.778222222
2/3/2015,19:25:53,Quarter1,sweing,Tuesday,9,0.75,29.12,6960,34,0.0,0,0,58.0,0.750593103
2/3/2015,23:59:48,Quarter1,sweing,Tuesday,11,0.7,25.31,5760,60,0.0,0,0,54.0,0.700513566
2/3/2015,16:50:50,Quarter1,sweing,Tuesday,6,0.7,18.79,4020,30,0.0,0,0,33.5,0.700184577
2/3/2015,15:31:00,Quarter1,sweing,Tuesday,8,0.7,24.26,6660,0,0.0,0,0,55.5,0.586465465
2/3/2015,07:20:51,Quarter1,sweing,Tuesday,7,0.7,24.26,6720,0,0.0,0,0,56.0,0.541517857
2/3/2015,23:10:22,Quarter1,finishing ,Tuesday,4,0.8,4.3,1440,0,0.0,0,0,12.0,0.5375
2/3/2015,14:55:11,Quarter1,finishing ,Tuesday,6,0.7,2.9,960,0,0.0,0,0,8.0,0.495416667
2/3/2015,14:02:13,Quarter1,sweing,Tuesday,5,0.6,30.1,6960,0,0.0,0,0,58.0,0.415172414
2/4/2015,21:19:49,Quarter1,sweing,Wednesday,2,0.8,22.52,6900,100,0.0,0,0,57.5,1.05028058
2/4/2015,15:34:47,Quarter1,sweing,Wednesday,3,0.8,22.52,6840,113,0.0,0,0,57.0,1.000230409
2/4/2015,15:45:28,Quarter1,sweing,Wednesday,10,0.8,22.52,6720,113,0.0,0,0,56.0,0.999995238
2/4/2015,09:17:18,Quarter1,finishing,Wednesday,2,0.8,3.94,2160,0,0.0,0,0,18.0,0.966759259
2/4/2015,19:35:30,Quarter1,finishing,Wednesday,1,0.8,3.94,1200,0,0.0,0,0,10.0,0.929183333
2/4/2015,10:56:59,Quarter1,finishing,Wednesday,8,0.7,4.15,3000,0,0.0,0,0,25.0,0.915766667
2/4/2015,06:06:37,Quarter1,sweing,Wednesday,1,0.8,22.52,6900,88,0.0,0,0,57.5,0.900147246
2/4/2015,14:13:41,Quarter1,sweing,Wednesday,12,0.8,15.26,4080,38,0.0,0,0,34.0,0.800401961
2/4/2015,23:42:25,Quarter1,sweing,Wednesday,9,0.8,22.52,6960,50,0.0,0,0,58.0,0.799963218
2/4/2015,08:42:53,Quarter1,finishing,Wednesday,7,0.7,3.94,960,0,0.0,0,0,8.0,0.779791667
2/4/2015,22:47:01,Quarter1,finishing,Wednesday,9,0.75,3.94,960,0,0.0,0,0,8.0,0.755166667
2/4/2015,21:27:31,Quarter1,sweing,Wednesday,6,0.7,18.79,3360,30,0.0,0,0,33.0,0.700710417
2/4/2015,23:54:00,Quarter1,sweing,Wednesday,7,0.7,24.26,6960,0,0.0,0,0,58.0,0.700612069
2/4/2015,09:53:12,Quarter1,sweing,Wednesday,11,0.7,10.05,6120,60,0.0,0,0,53.0,0.700278846
2/4/2015,14:41:11,Quarter1,sweing,Wednesday,8,0.7,29.12,6840,0,0.0,0,0,57.0,0.700135088
2/4/2015,20:31:08,Quarter1,finishing ,Wednesday,12,0.8,4.08,1080,0,0.0,0,0,9.0,0.687555556
2/4/2015,10:56:47,Quarter1,sweing,Wednesday,5,0.65,30.1,5820,0,90.0,10,0,58.5,0.650834808
2/4/2015,22:38:07,Quarter1,finishing,Wednesday,6,0.7,2.9,960,0,0.0,0,0,8.0,0.531666667
2/4/2015,11:24:08,Quarter1,sweing,Wednesday,4,0.35,30.1,6060,23,150.0,15,0,55.5,0.350706422
2/5/2015,06:15:11,Quarter1,sweing,Thursday,2,0.8,22.52,6780,113,0.0,0,0,56.5,1.000446018
2/5/2015,19:56:52,Quarter1,sweing,Thursday,1,0.8,22.52,6900,113,0.0,0,0,57.5,1.000018551
2/5/2015,08:38:17,Quarter1,sweing,Thursday,10,0.8,22.52,6720,113,0.0,0,0,56.0,0.999995238
2/5/2015,22:20:10,Quarter1,finishing,Thursday,2,0.8,3.94,2640,0,0.0,0,0,22.0,0.999924242
2/5/2015,21:06:53,Quarter1,sweing,Thursday,3,0.8,22.52,6840,100,0.0,0,0,57.0,0.950185965
2/5/2015,20:51:35,Quarter1,finishing,Thursday,6,0.7,2.9,960,0,0.0,0,0,8.0,0.9425
2/5/2015,11:59:47,Quarter1,finishing,Thursday,12,0.8,4.08,1080,0,0.0,0,0,9.0,0.906666667
2/5/2015,14:09:34,Quarter1,finishing,Thursday,7,0.7,3.94,1200,0,0.0,0,0,10.0,0.8471
2/5/2015,16:08:50,Quarter1,finishing,Thursday,1,0.8,3.94,1440,0,0.0,0,0,12.0,0.845458333
2/5/2015,14:17:34,Quarter1,sweing,Thursday,12,0.8,15.26,720,38,0.0,0,0,34.0,0.800612676
2/5/2015,10:18:34,Quarter1,sweing,Thursday,9,0.8,29.12,6960,50,0.0,0,0,58.0,0.799963218
2/5/2015,08:01:48,Quarter1,finishing,Thursday,10,0.8,3.94,960,0,0.0,0,0,8.0,0.771583333
2/5/2015,11:12:24,Quarter1,sweing,Thursday,11,0.75,10.05,2520,34,0.0,0,0,26.0,0.7504
2/5/2015,15:14:26,Quarter1,sweing,Thursday,6,0.7,18.79,2760,30,0.0,0,0,33.0,0.700079032
2/5/2015,18:24:20,Quarter1,sweing,Thursday,5,0.7,30.1,6960,0,0.0,0,0,58.0,0.562212644
2/5/2015,21:28:56,Quarter1,sweing,Thursday,7,0.07,24.26,6960,0,0.0,0,0,58.0,0.522844828
2/5/2015,06:22:16,Quarter1,sweing,Thursday,4,0.5,30.1,6360,23,0.0,0,1,53.0,0.500720126
2/5/2015,06:25:06,Quarter1,sweing,Thursday,8,0.7,24.26,6840,0,0.0,0,0,57.0,0.496549708
2/7/2015,06:28:43,Quarter1,finishing,Saturday,2,0.8,3.94,3000,0,0.0,0,0,25.0,1.050666667
2/7/2015,11:23:22,Quarter1,sweing,Saturday,2,0.8,22.52,6900,113,0.0,0,0,58.0,1.000018551
2/7/2015,19:12:28,Quarter1,sweing,Saturday,3,0.8,22.52,6840,100,0.0,0,0,57.0,0.950185965
2/7/2015,21:25:27,Quarter1,sweing,Saturday,1,0.8,22.52,6780,88,0.0,0,0,57.0,0.900135693
2/7/2015,16:24:16,Quarter1,sweing,Saturday,10,0.8,22.52,6720,88,0.0,0,0,56.0,0.900129762
2/7/2015,10:40:08,Quarter1,finishing,Saturday,12,0.8,4.08,1080,0,0.0,0,0,9.0,0.899111111
2/7/2015,14:27:17,Quarter1,finishing,Saturday,1,0.8,3.94,1200,0,0.0,0,0,10.0,0.870083333
2/7/2015,12:00:57,Quarter1,finishing,Saturday,6,0.75,2.9,960,0,0.0,0,0,8.0,0.845833333
2/7/2015,18:47:00,Quarter1,sweing,Saturday,12,0.8,15.26,4080,63,0.0,0,0,34.0,0.800401961
2/7/2015,13:40:45,Quarter1,sweing,Saturday,9,0.8,29.12,6960,50,0.0,0,0,58.0,0.799963218
2/7/2015,13:18:10,Quarter1,finishing,Saturday,9,0.8,3.94,960,0,0.0,0,0,8.0,0.771583333
2/7/2015,07:18:19,Quarter1,sweing,Saturday,6,0.75,18.79,1560,34,0.0,0,0,33.0,0.750520115
2/7/2015,11:59:58,Quarter1,sweing,Saturday,11,0.75,10.05,3240,45,0.0,0,0,27.0,0.750027778
2/7/2015,07:10:40,Quarter1,finishing,Saturday,7,0.7,3.94,1200,0,0.0,0,0,10.0,0.715766667
2/7/2015,18:53:31,Quarter1,sweing,Saturday,7,0.7,24.26,6960,0,270.0,45,0,58.0,0.662270115
2/7/2015,09:07:19,Quarter1,sweing,Saturday,4,0.6,30.1,6780,30,0.0,0,1,57.0,0.600224189
2/7/2015,15:36:28,Quarter1,sweing,Saturday,5,0.7,30.1,7500,0,0.0,0,0,59.0,0.545657673
2/7/2015,08:31:25,Quarter1,finishing,Saturday,4,0.8,4.3,960,0,0.0,0,0,8.0,0.447916667
2/7/2015,23:13:59,Quarter1,sweing,Saturday,8,0.7,24.26,6840,0,300.0,37,0,57.0,0.365318713
2/8/2015,15:01:51,Quarter2,sweing,Sunday,2,0.8,22.52,6900,113,0.0,0,0,57.5,1.000018551
2/8/2015,11:39:31,Quarter2,finishing,Sunday,7,0.7,4.15,1440,0,0.0,0,0,12.0,0.928680556
2/8/2015,08:03:08,Quarter2,sweing,Sunday,10,0.8,22.52,6720,88,0.0,0,0,56.0,0.9008
2/8/2015,09:50:16,Quarter2,sweing,Sunday,1,0.8,22.52,6780,88,0.0,0,0,56.5,0.900135693
2/8/2015,23:14:48,Quarter2,sweing,Sunday,3,0.8,22.52,6720,88,0.0,0,0,56.0,0.900129762
2/8/2015,10:50:08,Quarter2,finishing,Sunday,1,0.8,3.94,1200,0,0.0,0,0,10.0,0.893066667
2/8/2015,09:26:29,Quarter2,finishing,Sunday,12,0.8,4.08,1080,0,0.0,0,0,9.0,0.891555556
2/8/2015,06:13:09,Quarter2,finishing,Sunday,2,0.8,3.94,2160,0,0.0,0,0,18.0,0.875555556
2/8/2015,17:03:54,Quarter2,finishing,Sunday,8,0.7,4.15,1800,0,0.0,0,0,15.0,0.840888889
2/8/2015,14:49:17,Quarter2,sweing,Sunday,12,0.8,15.26,2880,63,0.0,0,0,34.0,0.800355208
2/8/2015,23:28:27,Quarter2,sweing,Sunday,9,0.8,29.12,6960,50,0.0,0,0,58.0,0.799963218
2/8/2015,20:11:32,Quarter2,sweing,Sunday,6,0.75,18.79,3960,34,0.0,0,0,33.0,0.75065101
2/8/2015,06:55:46,Quarter2,sweing,Sunday,11,0.75,10.05,3240,45,0.0,0,0,27.0,0.750027778
2/8/2015,21:12:25,Quarter2,sweing,Sunday,5,0.7,30.1,7020,0,0.0,0,0,58.5,0.700618234
2/8/2015,18:34:59,Quarter2,finishing,Sunday,6,0.75,2.9,960,0,0.0,0,0,8.0,0.610208333
2/8/2015,08:50:03,Quarter2,finishing,Sunday,9,0.8,3.94,960,0,0.0,0,0,8.0,0.607416667
2/8/2015,08:32:45,Quarter2,sweing,Sunday,4,0.65,30.1,6780,44,0.0,0,1,56.5,0.568259587
2/8/2015,11:21:27,Quarter2,sweing,Sunday,7,0.7,24.26,6960,0,0.0,0,0,58.0,0.355534483
2/8/2015,22:50:59,Quarter2,sweing,Sunday,8,0.7,24.26,6840,0,0.0,0,0,57.0,0.353259649
2/9/2015,06:56:01,Quarter2,finishing,Monday,2,0.8,3.94,2160,0,0.0,0,0,18.0,1.057962963
2/9/2015,13:50:02,Quarter2,finishing,Monday,1,0.8,3.94,1200,0,0.0,0,0,10.0,0.962016667
2/9/2015,13:30:03,Quarter2,sweing,Monday,10,0.8,22.52,120,88,0.0,0,0,56.0,0.9008
2/9/2015,18:53:46,Quarter2,sweing,Monday,1,0.8,22.52,3600,70,0.0,0,0,57.0,0.900509044
2/9/2015,21:25:34,Quarter2,sweing,Monday,2,0.8,22.52,360,70,0.0,0,0,57.0,0.900477825
